,Attack,Attacker_Level,Power,Defense,Defender_Level,Damage
5965,185.0,77.0,90.0,185.0,7.0,571
5966,185.0,77.0,90.0,185.0,28.0,160
5967,185.0,77.0,90.0,185.0,49.0,94
5968,185.0,77.0,90.0,185.0,77.0,61
5969,185.0,77.0,90.0,185.0,98.0,48
5970,185.0,77.0,90.0,239.0,7.0,451
5971,185.0,77.0,90.0,239.0,28.0,126
5972,185.0,77.0,90.0,239.0,49.0,73
5973,185.0,77.0,90.0,239.0,77.0,48
5974,185.0,77.0,90.0,239.0,98.0,38
5975,185.0,77.0,110.0,5.0,7.0,4173
5976,185.0,77.0,110.0,5.0,28.0,2981
5977,185.0,77.0,110.0,5.0,49.0,2319
5978,185.0,77.0,110.0,5.0,77.0,1740
5979,185.0,77.0,110.0,5.0,98.0,1492
5980,185.0,77.0,110.0,59.0,7.0,1606
5981,185.0,77.0,110.0,59.0,28.0,551
5982,185.0,77.0,110.0,59.0,49.0,338
5983,185.0,77.0,110.0,59.0,77.0,222
5984,185.0,77.0,110.0,59.0,98.0,176
5985,185.0,77.0,110.0,113.0,7.0,1045
5986,185.0,77.0,110.0,113.0,28.0,309
5987,185.0,77.0,110.0,113.0,49.0,183
5988,185.0,77.0,110.0,113.0,77.0,119
5989,185.0,77.0,110.0,113.0,98.0,94
5990,185.0,77.0,110.0,185.0,7.0,697
5991,185.0,77.0,110.0,185.0,28.0,195
5992,185.0,77.0,110.0,185.0,49.0,114
5993,185.0,77.0,110.0,185.0,77.0,74
5994,185.0,77.0,110.0,185.0,98.0,59
5995,185.0,77.0,110.0,239.0,7.0,551
5996,185.0,77.0,110.0,239.0,28.0,153
5997,185.0,77.0,110.0,239.0,49.0,89
5998,185.0,77.0,110.0,239.0,77.0,58
5999,185.0,77.0,110.0,239.0,98.0,46
6000,185.0,77.0,130.0,5.0,7.0,4931
6001,185.0,77.0,130.0,5.0,28.0,3523
6002,185.0,77.0,130.0,5.0,49.0,2740
6003,185.0,77.0,130.0,5.0,77.0,2056
6004,185.0,77.0,130.0,5.0,98.0,1762
6005,185.0,77.0,130.0,59.0,7.0,1898
6006,185.0,77.0,130.0,59.0,28.0,651
6007,185.0,77.0,130.0,59.0,49.0,400
6008,185.0,77.0,130.0,59.0,77.0,261
6009,185.0,77.0,130.0,59.0,98.0,207
6010,185.0,77.0,130.0,113.0,7.0,1234
6011,185.0,77.0,130.0,113.0,28.0,364
6012,185.0,77.0,130.0,113.0,49.0,216
6013,185.0,77.0,130.0,113.0,77.0,140
6014,185.0,77.0,130.0,113.0,98.0,111
6015,185.0,77.0,130.0,185.0,7.0,824
6016,185.0,77.0,130.0,185.0,28.0,230
6017,185.0,77.0,130.0,185.0,49.0,135
6018,185.0,77.0,130.0,185.0,77.0,87
6019,185.0,77.0,130.0,185.0,98.0,69
6020,185.0,77.0,130.0,239.0,7.0,651
6021,185.0,77.0,130.0,239.0,28.0,181
6022,185.0,77.0,130.0,239.0,49.0,105
6023,185.0,77.0,130.0,239.0,77.0,68
6024,185.0,77.0,130.0,239.0,98.0,54
6025,185.0,77.0,150.0,5.0,7.0,5690
6026,185.0,77.0,150.0,5.0,28.0,4065
6027,185.0,77.0,150.0,5.0,49.0,3162
6028,185.0,77.0,150.0,5.0,77.0,2372
6029,185.0,77.0,150.0,5.0,98.0,2033
6030,185.0,77.0,150.0,59.0,7.0,2190
6031,185.0,77.0,150.0,59.0,28.0,750
6032,185.0,77.0,150.0,59.0,49.0,461
6033,185.0,77.0,150.0,59.0,77.0,301
6034,185.0,77.0,150.0,59.0,98.0,239
6035,185.0,77.0,150.0,113.0,7.0,1424
6036,185.0,77.0,150.0,113.0,28.0,420
6037,185.0,77.0,150.0,113.0,49.0,249
6038,185.0,77.0,150.0,113.0,77.0,161
6039,185.0,77.0,150.0,113.0,98.0,128
6040,185.0,77.0,150.0,185.0,7.0,950
6041,185.0,77.0,150.0,185.0,28.0,265
6042,185.0,77.0,150.0,185.0,49.0,155
6043,185.0,77.0,150.0,185.0,77.0,100
6044,185.0,77.0,150.0,185.0,98.0,79
6045,185.0,77.0,150.0,239.0,7.0,750
6046,185.0,77.0,150.0,239.0,28.0,208
6047,185.0,77.0,150.0,239.0,49.0,121
6048,185.0,77.0,150.0,239.0,77.0,78
6049,185.0,77.0,150.0,239.0,98.0,62
6050,185.0,77.0,170.0,5.0,7.0,6448
6051,185.0,77.0,170.0,5.0,28.0,4606
6052,185.0,77.0,170.0,5.0,49.0,3583
6053,185.0,77.0,170.0,5.0,77.0,2688
6054,185.0,77.0,170.0,5.0,98.0,2304
6055,185.0,77.0,170.0,59.0,7.0,2481
6056,185.0,77.0,170.0,59.0,28.0,850
6057,185.0,77.0,170.0,59.0,49.0,522
6058,185.0,77.0,170.0,59.0,77.0,341
6059,185.0,77.0,170.0,59.0,98.0,271
6060,185.0,77.0,170.0,113.0,7.0,1613
6061,185.0,77.0,170.0,113.0,28.0,476
6062,185.0,77.0,170.0,113.0,49.0,282
6063,185.0,77.0,170.0,113.0,77.0,182
6064,185.0,77.0,170.0,113.0,98.0,145
6065,185.0,77.0,170.0,185.0,7.0,1076
6066,185.0,77.0,170.0,185.0,28.0,300
6067,185.0,77.0,170.0,185.0,49.0,175
6068,185.0,77.0,170.0,185.0,77.0,114
6069,185.0,77.0,170.0,185.0,98.0,90
6070,185.0,77.0,170.0,239.0,7.0,850
6071,185.0,77.0,170.0,239.0,28.0,236
6072,185.0,77.0,170.0,239.0,49.0,137
6073,185.0,77.0,170.0,239.0,77.0,88
6074,185.0,77.0,170.0,239.0,98.0,70
6075,185.0,77.0,190.0,5.0,7.0,7206
6076,185.0,77.0,190.0,5.0,28.0,5148
6077,185.0,77.0,190.0,5.0,49.0,4004
6078,185.0,77.0,190.0,5.0,77.0,3004
6079,185.0,77.0,190.0,5.0,98.0,2575
6080,185.0,77.0,190.0,59.0,7.0,2773
6081,185.0,77.0,190.0,59.0,28.0,950
6082,185.0,77.0,190.0,59.0,49.0,583
6083,185.0,77.0,190.0,59.0,77.0,381
6084,185.0,77.0,190.0,59.0,98.0,302
6085,185.0,77.0,190.0,113.0,7.0,1803
6086,185.0,77.0,190.0,113.0,28.0,532
6087,185.0,77.0,190.0,113.0,49.0,315
6088,185.0,77.0,190.0,113.0,77.0,203
6089,185.0,77.0,190.0,113.0,98.0,161
6090,185.0,77.0,190.0,185.0,7.0,1203
6091,185.0,77.0,190.0,185.0,28.0,336
6092,185.0,77.0,190.0,185.0,49.0,196
6093,185.0,77.0,190.0,185.0,77.0,127
6094,185.0,77.0,190.0,185.0,98.0,100
6095,185.0,77.0,190.0,239.0,7.0,950
6096,185.0,77.0,190.0,239.0,28.0,263
6097,185.0,77.0,190.0,239.0,49.0,153
6098,185.0,77.0,190.0,239.0,77.0,99
6099,185.0,77.0,190.0,239.0,98.0,78
6100,185.0,77.0,210.0,5.0,7.0,7965
6101,185.0,77.0,210.0,5.0,28.0,5690
6102,185.0,77.0,210.0,5.0,49.0,4426
6103,185.0,77.0,210.0,5.0,77.0,3320
6104,185.0,77.0,210.0,5.0,98.0,2846
6105,185.0,77.0,210.0,59.0,7.0,3065
6106,185.0,77.0,210.0,59.0,28.0,1050
6107,185.0,77.0,210.0,59.0,49.0,644
6108,185.0,77.0,210.0,59.0,77.0,421
6109,185.0,77.0,210.0,59.0,98.0,334
6110,185.0,77.0,210.0,113.0,7.0,1993
6111,185.0,77.0,210.0,113.0,28.0,587
6112,185.0,77.0,210.0,113.0,49.0,348
6113,185.0,77.0,210.0,113.0,77.0,224
6114,185.0,77.0,210.0,113.0,98.0,178
6115,185.0,77.0,210.0,185.0,7.0,1329
6116,185.0,77.0,210.0,185.0,28.0,371
6117,185.0,77.0,210.0,185.0,49.0,216
6118,185.0,77.0,210.0,185.0,77.0,140
6119,185.0,77.0,210.0,185.0,98.0,110
6120,185.0,77.0,210.0,239.0,7.0,1050
6121,185.0,77.0,210.0,239.0,28.0,290
6122,185.0,77.0,210.0,239.0,49.0,169
6123,185.0,77.0,210.0,239.0,77.0,109
6124,185.0,77.0,210.0,239.0,98.0,86
6125,185.0,77.0,230.0,5.0,7.0,8723
6126,185.0,77.0,230.0,5.0,28.0,6231
6127,185.0,77.0,230.0,5.0,49.0,4847
6128,185.0,77.0,230.0,5.0,77.0,3636
6129,185.0,77.0,230.0,5.0,98.0,3117
6130,185.0,77.0,230.0,59.0,7.0,3356
6131,185.0,77.0,230.0,59.0,28.0,1149
6132,185.0,77.0,230.0,59.0,49.0,705
6133,185.0,77.0,230.0,59.0,77.0,461
6134,185.0,77.0,230.0,59.0,98.0,365
6135,185.0,77.0,230.0,113.0,7.0,2182
6136,185.0,77.0,230.0,113.0,28.0,643
6137,185.0,77.0,230.0,113.0,49.0,381
6138,185.0,77.0,230.0,113.0,77.0,246
6139,185.0,77.0,230.0,113.0,98.0,195
6140,185.0,77.0,230.0,185.0,7.0,1455
6141,185.0,77.0,230.0,185.0,28.0,406
6142,185.0,77.0,230.0,185.0,49.0,236
6143,185.0,77.0,230.0,185.0,77.0,153
6144,185.0,77.0,230.0,185.0,98.0,121
6145,185.0,77.0,230.0,239.0,7.0,1149
6146,185.0,77.0,230.0,239.0,28.0,318
6147,185.0,77.0,230.0,239.0,49.0,184
6148,185.0,77.0,230.0,239.0,77.0,119
6149,185.0,77.0,230.0,239.0,98.0,94
6150,185.0,77.0,250.0,5.0,7.0,9481
6151,185.0,77.0,250.0,5.0,28.0,6773
6152,185.0,77.0,250.0,5.0,49.0,5268
6153,185.0,77.0,250.0,5.0,77.0,3952
6154,185.0,77.0,250.0,5.0,98.0,3387
6155,185.0,77.0,250.0,59.0,7.0,3648
6156,185.0,77.0,250.0,59.0,28.0,1249
6157,185.0,77.0,250.0,59.0,49.0,766
6158,185.0,77.0,250.0,59.0,77.0,501
6159,185.0,77.0,250.0,59.0,98.0,397
6160,185.0,77.0,250.0,113.0,7.0,2372
6161,185.0,77.0,250.0,113.0,28.0,699
6162,185.0,77.0,250.0,113.0,49.0,414
6163,185.0,77.0,250.0,113.0,77.0,267
6164,185.0,77.0,250.0,113.0,98.0,212
6165,185.0,77.0,250.0,185.0,7.0,1582
6166,185.0,77.0,250.0,185.0,28.0,441
6167,185.0,77.0,250.0,185.0,49.0,257
6168,185.0,77.0,250.0,185.0,77.0,166
6169,185.0,77.0,250.0,185.0,98.0,131
6170,185.0,77.0,250.0,239.0,7.0,1249
6171,185.0,77.0,250.0,239.0,28.0,345
6172,185.0,77.0,250.0,239.0,49.0,200
6173,185.0,77.0,250.0,239.0,77.0,129
6174,185.0,77.0,250.0,239.0,98.0,102
6175,185.0,98.0,10.0,5.0,7.0,607
6176,185.0,98.0,10.0,5.0,28.0,434
6177,185.0,98.0,10.0,5.0,49.0,338
6178,185.0,98.0,10.0,5.0,77.0,254
6179,185.0,98.0,10.0,5.0,98.0,218
6180,185.0,98.0,10.0,59.0,7.0,235
6181,185.0,98.0,10.0,59.0,28.0,82
6182,185.0,98.0,10.0,59.0,49.0,51
6183,185.0,98.0,10.0,59.0,77.0,34
6184,185.0,98.0,10.0,59.0,98.0,27
6185,185.0,98.0,10.0,113.0,7.0,153
6186,185.0,98.0,10.0,113.0,28.0,46
6187,185.0,98.0,10.0,113.0,49.0,28
6188,185.0,98.0,10.0,113.0,77.0,19
6189,185.0,98.0,10.0,113.0,98.0,15
6190,185.0,98.0,10.0,185.0,7.0,103
6191,185.0,98.0,10.0,185.0,28.0,30
6192,185.0,98.0,10.0,185.0,49.0,18
6193,185.0,98.0,10.0,185.0,77.0,12
6194,185.0,98.0,10.0,185.0,98.0,10
6195,185.0,98.0,10.0,239.0,7.0,82
6196,185.0,98.0,10.0,239.0,28.0,24
6197,185.0,98.0,10.0,239.0,49.0,15
6198,185.0,98.0,10.0,239.0,77.0,10
6199,185.0,98.0,10.0,239.0,98.0,8
6200,185.0,98.0,30.0,5.0,7.0,1816
6201,185.0,98.0,30.0,5.0,28.0,1298
6202,185.0,98.0,30.0,5.0,49.0,1010
6203,185.0,98.0,30.0,5.0,77.0,758
6204,185.0,98.0,30.0,5.0,98.0,650
6205,185.0,98.0,30.0,59.0,7.0,700
6206,185.0,98.0,30.0,59.0,28.0,241
6207,185.0,98.0,30.0,59.0,49.0,148
6208,185.0,98.0,30.0,59.0,77.0,97
6209,185.0,98.0,30.0,59.0,98.0,78
6210,185.0,98.0,30.0,113.0,7.0,456
6211,185.0,98.0,30.0,113.0,28.0,135
6212,185.0,98.0,30.0,113.0,49.0,81
6213,185.0,98.0,30.0,113.0,77.0,53
6214,185.0,98.0,30.0,113.0,98.0,42
6215,185.0,98.0,30.0,185.0,7.0,304
6216,185.0,98.0,30.0,185.0,28.0,86
6217,185.0,98.0,30.0,185.0,49.0,51
6218,185.0,98.0,30.0,185.0,77.0,33
6219,185.0,98.0,30.0,185.0,98.0,27
6220,185.0,98.0,30.0,239.0,7.0,241
6221,185.0,98.0,30.0,239.0,28.0,68
6222,185.0,98.0,30.0,239.0,49.0,40
6223,185.0,98.0,30.0,239.0,77.0,26
6224,185.0,98.0,30.0,239.0,98.0,21
6225,185.0,98.0,50.0,5.0,7.0,3026
6226,185.0,98.0,50.0,5.0,28.0,2162
6227,185.0,98.0,50.0,5.0,49.0,1682
6228,185.0,98.0,50.0,5.0,77.0,1262
6229,185.0,98.0,50.0,5.0,98.0,1082
6230,185.0,98.0,50.0,59.0,7.0,1165
6231,185.0,98.0,50.0,59.0,28.0,400
6232,185.0,98.0,50.0,59.0,49.0,246
6233,185.0,98.0,50.0,59.0,77.0,161
6234,185.0,98.0,50.0,59.0,98.0,128
6235,185.0,98.0,50.0,113.0,7.0,758
6236,185.0,98.0,50.0,113.0,28.0,224
6237,185.0,98.0,50.0,113.0,49.0,133
6238,185.0,98.0,50.0,113.0,77.0,86
6239,185.0,98.0,50.0,113.0,98.0,69
6240,185.0,98.0,50.0,185.0,7.0,506
6241,185.0,98.0,50.0,185.0,28.0,142
6242,185.0,98.0,50.0,185.0,49.0,83
6243,185.0,98.0,50.0,185.0,77.0,54
6244,185.0,98.0,50.0,185.0,98.0,43
6245,185.0,98.0,50.0,239.0,7.0,400
6246,185.0,98.0,50.0,239.0,28.0,112
6247,185.0,98.0,50.0,239.0,49.0,65
6248,185.0,98.0,50.0,239.0,77.0,43
6249,185.0,98.0,50.0,239.0,98.0,34
6250,185.0,98.0,70.0,5.0,7.0,4236
6251,185.0,98.0,70.0,5.0,28.0,3026
6252,185.0,98.0,70.0,5.0,49.0,2354
6253,185.0,98.0,70.0,5.0,77.0,1766
6254,185.0,98.0,70.0,5.0,98.0,1514
6255,185.0,98.0,70.0,59.0,7.0,1630
6256,185.0,98.0,70.0,59.0,28.0,559
6257,185.0,98.0,70.0,59.0,49.0,343
6258,185.0,98.0,70.0,59.0,77.0,225
6259,185.0,98.0,70.0,59.0,98.0,178
6260,185.0,98.0,70.0,113.0,7.0,1060
6261,185.0,98.0,70.0,113.0,28.0,313
6262,185.0,98.0,70.0,113.0,49.0,186
6263,185.0,98.0,70.0,113.0,77.0,120
6264,185.0,98.0,70.0,113.0,98.0,96
6265,185.0,98.0,70.0,185.0,7.0,708
6266,185.0,98.0,70.0,185.0,28.0,198
6267,185.0,98.0,70.0,185.0,49.0,116
6268,185.0,98.0,70.0,185.0,77.0,75
6269,185.0,98.0,70.0,185.0,98.0,60
6270,185.0,98.0,70.0,239.0,7.0,559
6271,185.0,98.0,70.0,239.0,28.0,155
6272,185.0,98.0,70.0,239.0,49.0,91
6273,185.0,98.0,70.0,239.0,77.0,59
6274,185.0,98.0,70.0,239.0,98.0,47
6275,185.0,98.0,90.0,5.0,7.0,5445
6276,185.0,98.0,90.0,5.0,28.0,3890
6277,185.0,98.0,90.0,5.0,49.0,3026
6278,185.0,98.0,90.0,5.0,77.0,2270
6279,185.0,98.0,90.0,5.0,98.0,1946
6280,185.0,98.0,90.0,59.0,7.0,2096
6281,185.0,98.0,90.0,59.0,28.0,718
6282,185.0,98.0,90.0,59.0,49.0,441
6283,185.0,98.0,90.0,59.0,77.0,288
6284,185.0,98.0,90.0,59.0,98.0,229
6285,185.0,98.0,90.0,113.0,7.0,1363
6286,185.0,98.0,90.0,113.0,28.0,402
6287,185.0,98.0,90.0,113.0,49.0,239
6288,185.0,98.0,90.0,113.0,77.0,154
6289,185.0,98.0,90.0,113.0,98.0,122
6290,185.0,98.0,90.0,185.0,7.0,909
6291,185.0,98.0,90.0,185.0,28.0,254
6292,185.0,98.0,90.0,185.0,49.0,148
6293,185.0,98.0,90.0,185.0,77.0,96
6294,185.0,98.0,90.0,185.0,98.0,76
6295,185.0,98.0,90.0,239.0,7.0,718
6296,185.0,98.0,90.0,239.0,28.0,199
6297,185.0,98.0,90.0,239.0,49.0,116
6298,185.0,98.0,90.0,239.0,77.0,75
6299,185.0,98.0,90.0,239.0,98.0,60
6300,185.0,98.0,110.0,5.0,7.0,6655
6301,185.0,98.0,110.0,5.0,28.0,4754
6302,185.0,98.0,110.0,5.0,49.0,3698
6303,185.0,98.0,110.0,5.0,77.0,2774
6304,185.0,98.0,110.0,5.0,98.0,2378
6305,185.0,98.0,110.0,59.0,7.0,2561
6306,185.0,98.0,110.0,59.0,28.0,877
6307,185.0,98.0,110.0,59.0,49.0,539
6308,185.0,98.0,110.0,59.0,77.0,352
6309,185.0,98.0,110.0,59.0,98.0,279
6310,185.0,98.0,110.0,113.0,7.0,1665
6311,185.0,98.0,110.0,113.0,28.0,491
6312,185.0,98.0,110.0,113.0,49.0,291
6313,185.0,98.0,110.0,113.0,77.0,188
6314,185.0,98.0,110.0,113.0,98.0,149
6315,185.0,98.0,110.0,185.0,7.0,1111
6316,185.0,98.0,110.0,185.0,28.0,310
6317,185.0,98.0,110.0,185.0,49.0,181
6318,185.0,98.0,110.0,185.0,77.0,117
6319,185.0,98.0,110.0,185.0,98.0,93
6320,185.0,98.0,110.0,239.0,7.0,877
6321,185.0,98.0,110.0,239.0,28.0,243
6322,185.0,98.0,110.0,239.0,49.0,141
6323,185.0,98.0,110.0,239.0,77.0,91
6324,185.0,98.0,110.0,239.0,98.0,72
6325,185.0,98.0,130.0,5.0,7.0,7865
6326,185.0,98.0,130.0,5.0,28.0,5618
6327,185.0,98.0,130.0,5.0,49.0,4370
6328,185.0,98.0,130.0,5.0,77.0,3278
6329,185.0,98.0,130.0,5.0,98.0,2810
6330,185.0,98.0,130.0,59.0,7.0,3026
6331,185.0,98.0,130.0,59.0,28.0,1037
6332,185.0,98.0,130.0,59.0,49.0,636
6333,185.0,98.0,130.0,59.0,77.0,416
6334,185.0,98.0,130.0,59.0,98.0,330
6335,185.0,98.0,130.0,113.0,7.0,1968
6336,185.0,98.0,130.0,113.0,28.0,580
6337,185.0,98.0,130.0,113.0,49.0,344
6338,185.0,98.0,130.0,113.0,77.0,222
6339,185.0,98.0,130.0,113.0,98.0,176
6340,185.0,98.0,130.0,185.0,7.0,1312
6341,185.0,98.0,130.0,185.0,28.0,366
6342,185.0,98.0,130.0,185.0,49.0,213
6343,185.0,98.0,130.0,185.0,77.0,138
6344,185.0,98.0,130.0,185.0,98.0,109
6345,185.0,98.0,130.0,239.0,7.0,1037
6346,185.0,98.0,130.0,239.0,28.0,287
6347,185.0,98.0,130.0,239.0,49.0,166
6348,185.0,98.0,130.0,239.0,77.0,107
6349,185.0,98.0,130.0,239.0,98.0,85
6350,185.0,98.0,150.0,5.0,7.0,9074
6351,185.0,98.0,150.0,5.0,28.0,6482
6352,185.0,98.0,150.0,5.0,49.0,5042
6353,185.0,98.0,150.0,5.0,77.0,3782
6354,185.0,98.0,150.0,5.0,98.0,3242
6355,185.0,98.0,150.0,59.0,7.0,3491
6356,185.0,98.0,150.0,59.0,28.0,1196
6357,185.0,98.0,150.0,59.0,49.0,734
6358,185.0,98.0,150.0,59.0,77.0,479
6359,185.0,98.0,150.0,59.0,98.0,380
6360,185.0,98.0,150.0,113.0,7.0,2270
6361,185.0,98.0,150.0,113.0,28.0,669
6362,185.0,98.0,150.0,113.0,49.0,396
6363,185.0,98.0,150.0,113.0,77.0,255
6364,185.0,98.0,150.0,113.0,98.0,203
6365,185.0,98.0,150.0,185.0,7.0,1514
6366,185.0,98.0,150.0,185.0,28.0,422
6367,185.0,98.0,150.0,185.0,49.0,246
6368,185.0,98.0,150.0,185.0,77.0,159
6369,185.0,98.0,150.0,185.0,98.0,126
6370,185.0,98.0,150.0,239.0,7.0,1196
6371,185.0,98.0,150.0,239.0,28.0,331
6372,185.0,98.0,150.0,239.0,49.0,192
6373,185.0,98.0,150.0,239.0,77.0,124
6374,185.0,98.0,150.0,239.0,98.0,98
6375,185.0,98.0,170.0,5.0,7.0,10284
6376,185.0,98.0,170.0,5.0,28.0,7346
6377,185.0,98.0,170.0,5.0,49.0,5714
6378,185.0,98.0,170.0,5.0,77.0,4286
6379,185.0,98.0,170.0,5.0,98.0,3674
6380,185.0,98.0,170.0,59.0,7.0,3957
6381,185.0,98.0,170.0,59.0,28.0,1355
6382,185.0,98.0,170.0,59.0,49.0,831
6383,185.0,98.0,170.0,59.0,77.0,543
6384,185.0,98.0,170.0,59.0,98.0,430
6385,185.0,98.0,170.0,113.0,7.0,2572
6386,185.0,98.0,170.0,113.0,28.0,758
6387,185.0,98.0,170.0,113.0,49.0,449
6388,185.0,98.0,170.0,113.0,77.0,289
6389,185.0,98.0,170.0,113.0,98.0,229
6390,185.0,98.0,170.0,185.0,7.0,1716
6391,185.0,98.0,170.0,185.0,28.0,478
6392,185.0,98.0,170.0,185.0,49.0,278
6393,185.0,98.0,170.0,185.0,77.0,180
6394,185.0,98.0,170.0,185.0,98.0,142
6395,185.0,98.0,170.0,239.0,7.0,1355
6396,185.0,98.0,170.0,239.0,28.0,375
6397,185.0,98.0,170.0,239.0,49.0,217
6398,185.0,98.0,170.0,239.0,77.0,140
6399,185.0,98.0,170.0,239.0,98.0,111
6400,185.0,98.0,190.0,5.0,7.0,11494
6401,185.0,98.0,190.0,5.0,28.0,8210
6402,185.0,98.0,190.0,5.0,49.0,6386
6403,185.0,98.0,190.0,5.0,77.0,4790
6404,185.0,98.0,190.0,5.0,98.0,4106
6405,185.0,98.0,190.0,59.0,7.0,4422
6406,185.0,98.0,190.0,59.0,28.0,1514
6407,185.0,98.0,190.0,59.0,49.0,929
6408,185.0,98.0,190.0,59.0,77.0,607
6409,185.0,98.0,190.0,59.0,98.0,481
6410,185.0,98.0,190.0,113.0,7.0,2875
6411,185.0,98.0,190.0,113.0,28.0,847
6412,185.0,98.0,190.0,113.0,49.0,502
6413,185.0,98.0,190.0,113.0,77.0,323
6414,185.0,98.0,190.0,113.0,98.0,256
6415,185.0,98.0,190.0,185.0,7.0,1917
6416,185.0,98.0,190.0,185.0,28.0,534
6417,185.0,98.0,190.0,185.0,49.0,311
6418,185.0,98.0,190.0,185.0,77.0,201
6419,185.0,98.0,190.0,185.0,98.0,159
6420,185.0,98.0,190.0,239.0,7.0,1514
6421,185.0,98.0,190.0,239.0,28.0,418
6422,185.0,98.0,190.0,239.0,49.0,242
6423,185.0,98.0,190.0,239.0,77.0,156
6424,185.0,98.0,190.0,239.0,98.0,123
6425,185.0,98.0,210.0,5.0,7.0,12703
6426,185.0,98.0,210.0,5.0,28.0,9074
6427,185.0,98.0,210.0,5.0,49.0,7058
6428,185.0,98.0,210.0,5.0,77.0,5294
6429,185.0,98.0,210.0,5.0,98.0,4538
6430,185.0,98.0,210.0,59.0,7.0,4887
6431,185.0,98.0,210.0,59.0,28.0,1673
6432,185.0,98.0,210.0,59.0,49.0,1026
6433,185.0,98.0,210.0,59.0,77.0,670
6434,185.0,98.0,210.0,59.0,98.0,531
6435,185.0,98.0,210.0,113.0,7.0,3177
6436,185.0,98.0,210.0,113.0,28.0,936
6437,185.0,98.0,210.0,113.0,49.0,554
6438,185.0,98.0,210.0,113.0,77.0,357
6439,185.0,98.0,210.0,113.0,98.0,283
6440,185.0,98.0,210.0,185.0,7.0,2119
6441,185.0,98.0,210.0,185.0,28.0,590
6442,185.0,98.0,210.0,185.0,49.0,343
6443,185.0,98.0,210.0,185.0,77.0,222
6444,185.0,98.0,210.0,185.0,98.0,175
6445,185.0,98.0,210.0,239.0,7.0,1673
6446,185.0,98.0,210.0,239.0,28.0,462
6447,185.0,98.0,210.0,239.0,49.0,268
6448,185.0,98.0,210.0,239.0,77.0,172
6449,185.0,98.0,210.0,239.0,98.0,136
6450,185.0,98.0,230.0,5.0,7.0,13913
6451,185.0,98.0,230.0,5.0,28.0,9938
6452,185.0,98.0,230.0,5.0,49.0,7730
6453,185.0,98.0,230.0,5.0,77.0,5798
6454,185.0,98.0,230.0,5.0,98.0,4970
6455,185.0,98.0,230.0,59.0,7.0,5352
6456,185.0,98.0,230.0,59.0,28.0,1832
6457,185.0,98.0,230.0,59.0,49.0,1124
6458,185.0,98.0,230.0,59.0,77.0,734
6459,185.0,98.0,230.0,59.0,98.0,582
6460,185.0,98.0,230.0,113.0,7.0,3480
6461,185.0,98.0,230.0,113.0,28.0,1025
6462,185.0,98.0,230.0,113.0,49.0,607
6463,185.0,98.0,230.0,113.0,77.0,391
6464,185.0,98.0,230.0,113.0,98.0,310
6465,185.0,98.0,230.0,185.0,7.0,2320
6466,185.0,98.0,230.0,185.0,28.0,646
6467,185.0,98.0,230.0,185.0,49.0,376
6468,185.0,98.0,230.0,185.0,77.0,243
6469,185.0,98.0,230.0,185.0,98.0,192
6470,185.0,98.0,230.0,239.0,7.0,1832
6471,185.0,98.0,230.0,239.0,28.0,506
6472,185.0,98.0,230.0,239.0,49.0,293
6473,185.0,98.0,230.0,239.0,77.0,188
6474,185.0,98.0,230.0,239.0,98.0,149
6475,185.0,98.0,250.0,5.0,7.0,15122
6476,185.0,98.0,250.0,5.0,28.0,10802
6477,185.0,98.0,250.0,5.0,49.0,8402
6478,185.0,98.0,250.0,5.0,77.0,6302
6479,185.0,98.0,250.0,5.0,98.0,5402
6480,185.0,98.0,250.0,59.0,7.0,5818
6481,185.0,98.0,250.0,59.0,28.0,1992
6482,185.0,98.0,250.0,59.0,49.0,1221
6483,185.0,98.0,250.0,59.0,77.0,798
6484,185.0,98.0,250.0,59.0,98.0,632
6485,185.0,98.0,250.0,113.0,7.0,3782
6486,185.0,98.0,250.0,113.0,28.0,1114
6487,185.0,98.0,250.0,113.0,49.0,659
6488,185.0,98.0,250.0,113.0,77.0,424
6489,185.0,98.0,250.0,113.0,98.0,337
6490,185.0,98.0,250.0,185.0,7.0,2522
6491,185.0,98.0,250.0,185.0,28.0,702
6492,185.0,98.0,250.0,185.0,49.0,408
6493,185.0,98.0,250.0,185.0,77.0,264
6494,185.0,98.0,250.0,185.0,98.0,208
6495,185.0,98.0,250.0,239.0,7.0,1992
6496,185.0,98.0,250.0,239.0,28.0,550
6497,185.0,98.0,250.0,239.0,49.0,318
6498,185.0,98.0,250.0,239.0,77.0,205
6499,185.0,98.0,250.0,239.0,98.0,162
6500,239.0,7.0,10.0,5.0,7.0,9
6501,239.0,7.0,10.0,5.0,28.0,7
6502,239.0,7.0,10.0,5.0,49.0,6
6503,239.0,7.0,10.0,5.0,77.0,5
6504,239.0,7.0,10.0,5.0,98.0,5
6505,239.0,7.0,10.0,59.0,7.0,5
6506,239.0,7.0,10.0,59.0,28.0,3
6507,239.0,7.0,10.0,59.0,49.0,3
6508,239.0,7.0,10.0,59.0,77.0,2
6509,239.0,7.0,10.0,59.0,98.0,2
6510,239.0,7.0,10.0,113.0,7.0,4
6511,239.0,7.0,10.0,113.0,28.0,3
6512,239.0,7.0,10.0,113.0,49.0,2
6513,239.0,7.0,10.0,113.0,77.0,2
6514,239.0,7.0,10.0,113.0,98.0,2
6515,239.0,7.0,10.0,185.0,7.0,3
