,Attack,Attacker_Level,Defense,Defender_Level,Attacker_Defender_Value
1553,113.0,7.0,77.0,21.0,0.051891891891891896
1554,113.0,7.0,77.0,35.0,0.03310344827586207
1555,113.0,7.0,77.0,49.0,0.024
1556,113.0,7.0,77.0,63.0,0.018823529411764708
1557,113.0,7.0,77.0,77.0,0.015609756097560976
1558,113.0,7.0,77.0,91.0,0.013241379310344827
1559,113.0,7.0,77.0,98.0,0.012387096774193548
1560,113.0,7.0,113.0,7.0,0.096
1561,113.0,7.0,113.0,21.0,0.036923076923076927
1562,113.0,7.0,113.0,35.0,0.022857142857142857
1563,113.0,7.0,113.0,49.0,0.016695652173913042
1564,113.0,7.0,113.0,63.0,0.01306122448979592
1565,113.0,7.0,113.0,77.0,0.010726256983240224
1566,113.0,7.0,113.0,91.0,0.009142857142857142
1567,113.0,7.0,113.0,98.0,0.008495575221238939
1568,113.0,7.0,149.0,7.0,0.07680000000000001
1569,113.0,7.0,149.0,21.0,0.028656716417910445
1570,113.0,7.0,149.0,35.0,0.01761467889908257
1571,113.0,7.0,149.0,49.0,0.012715231788079472
1572,113.0,7.0,149.0,63.0,0.01
1573,113.0,7.0,149.0,77.0,0.008205128205128205
1574,113.0,7.0,149.0,91.0,0.006956521739130435
1575,113.0,7.0,149.0,98.0,0.006464646464646465
1576,113.0,7.0,185.0,7.0,0.064
1577,113.0,7.0,185.0,21.0,0.023414634146341463
1578,113.0,7.0,185.0,35.0,0.014328358208955222
1579,113.0,7.0,185.0,49.0,0.01032258064516129
1580,113.0,7.0,185.0,63.0,0.008067226890756304
1581,113.0,7.0,185.0,77.0,0.006643598615916956
1582,113.0,7.0,185.0,91.0,0.005630498533724341
1583,113.0,7.0,185.0,98.0,0.005231607629427793
1584,113.0,7.0,221.0,7.0,0.054857142857142854
1585,113.0,7.0,221.0,21.0,0.01979381443298969
1586,113.0,7.0,221.0,35.0,0.012075471698113207
1587,113.0,7.0,221.0,49.0,0.008687782805429865
1588,113.0,7.0,221.0,63.0,0.006784452296819788
1589,113.0,7.0,221.0,77.0,0.005565217391304348
1590,113.0,7.0,221.0,91.0,0.004717444717444718
1591,113.0,7.0,221.0,98.0,0.004383561643835616
1592,113.0,7.0,239.0,7.0,0.05052631578947368
1593,113.0,7.0,239.0,21.0,0.018285714285714284
1594,113.0,7.0,239.0,35.0,0.011162790697674419
1595,113.0,7.0,239.0,49.0,0.008033472803347281
1596,113.0,7.0,239.0,63.0,0.006274509803921569
1597,113.0,7.0,239.0,77.0,0.00514745308310992
1598,113.0,7.0,239.0,91.0,0.004373576309794989
1599,113.0,7.0,239.0,98.0,0.004059196617336152
1600,113.0,21.0,5.0,7.0,2.1632000000000002
1601,113.0,21.0,5.0,21.0,1.5451428571428574
1602,113.0,21.0,5.0,35.0,1.352
1603,113.0,21.0,5.0,49.0,1.2017777777777778
1604,113.0,21.0,5.0,63.0,0.9832727272727274
1605,113.0,21.0,5.0,77.0,0.9013333333333333
1606,113.0,21.0,5.0,91.0,0.7725714285714287
1607,113.0,21.0,5.0,98.0,0.7725714285714287
1608,113.0,21.0,41.0,7.0,1.0816000000000001
1609,113.0,21.0,41.0,21.0,0.4916363636363637
1610,113.0,21.0,41.0,35.0,0.32775757575757575
1611,113.0,21.0,41.0,49.0,0.24035555555555554
1612,113.0,21.0,41.0,63.0,0.19314285714285717
1613,113.0,21.0,41.0,77.0,0.15905882352941178
1614,113.0,21.0,41.0,91.0,0.13691139240506328
1615,113.0,21.0,41.0,98.0,0.12724705882352944
1616,113.0,21.0,77.0,7.0,0.7210666666666667
1617,113.0,21.0,77.0,21.0,0.29232432432432437
1618,113.0,21.0,77.0,35.0,0.18648275862068966
1619,113.0,21.0,77.0,49.0,0.13520000000000001
1620,113.0,21.0,77.0,63.0,0.10603921568627452
1621,113.0,21.0,77.0,77.0,0.08793495934959351
1622,113.0,21.0,77.0,91.0,0.07459310344827587
1623,113.0,21.0,77.0,98.0,0.06978064516129033
1624,113.0,21.0,113.0,7.0,0.5408000000000001
1625,113.0,21.0,113.0,21.0,0.20800000000000002
1626,113.0,21.0,113.0,35.0,0.12876190476190477
1627,113.0,21.0,113.0,49.0,0.09405217391304349
1628,113.0,21.0,113.0,63.0,0.07357823129251702
1629,113.0,21.0,113.0,77.0,0.060424581005586606
1630,113.0,21.0,113.0,91.0,0.051504761904761914
1631,113.0,21.0,113.0,98.0,0.047858407079646025
1632,113.0,21.0,149.0,7.0,0.4326400000000001
1633,113.0,21.0,149.0,21.0,0.16143283582089554
1634,113.0,21.0,149.0,35.0,0.09922935779816515
1635,113.0,21.0,149.0,49.0,0.07162913907284768
1636,113.0,21.0,149.0,63.0,0.05633333333333333
1637,113.0,21.0,149.0,77.0,0.04622222222222223
1638,113.0,21.0,149.0,91.0,0.03918840579710146
1639,113.0,21.0,149.0,98.0,0.036417508417508425
1640,113.0,21.0,185.0,7.0,0.3605333333333334
1641,113.0,21.0,185.0,21.0,0.13190243902439025
1642,113.0,21.0,185.0,35.0,0.08071641791044777
1643,113.0,21.0,185.0,49.0,0.058150537634408604
1644,113.0,21.0,185.0,63.0,0.045445378151260506
1645,113.0,21.0,185.0,77.0,0.03742560553633219
1646,113.0,21.0,185.0,91.0,0.03171847507331379
1647,113.0,21.0,185.0,98.0,0.02947138964577657
1648,113.0,21.0,221.0,7.0,0.3090285714285715
1649,113.0,21.0,221.0,21.0,0.11150515463917526
1650,113.0,21.0,221.0,35.0,0.0680251572327044
1651,113.0,21.0,221.0,49.0,0.04894117647058824
1652,113.0,21.0,221.0,63.0,0.03821908127208481
1653,113.0,21.0,221.0,77.0,0.03135072463768116
1654,113.0,21.0,221.0,91.0,0.02657493857493858
1655,113.0,21.0,221.0,98.0,0.02469406392694064
1656,113.0,21.0,239.0,7.0,0.28463157894736846
1657,113.0,21.0,239.0,21.0,0.10300952380952383
1658,113.0,21.0,239.0,35.0,0.06288372093023256
1659,113.0,21.0,239.0,49.0,0.045255230125523016
1660,113.0,21.0,239.0,63.0,0.035346405228758176
1661,113.0,21.0,239.0,77.0,0.028997319034852552
1662,113.0,21.0,239.0,91.0,0.024637813211845105
1663,113.0,21.0,239.0,98.0,0.022866807610993658
1664,113.0,35.0,5.0,7.0,5.376
1665,113.0,35.0,5.0,21.0,3.84
1666,113.0,35.0,5.0,35.0,3.36
1667,113.0,35.0,5.0,49.0,2.986666666666667
1668,113.0,35.0,5.0,63.0,2.443636363636364
1669,113.0,35.0,5.0,77.0,2.24
1670,113.0,35.0,5.0,91.0,1.92
1671,113.0,35.0,5.0,98.0,1.92
1672,113.0,35.0,41.0,7.0,2.688
1673,113.0,35.0,41.0,21.0,1.221818181818182
1674,113.0,35.0,41.0,35.0,0.8145454545454546
1675,113.0,35.0,41.0,49.0,0.5973333333333334
1676,113.0,35.0,41.0,63.0,0.48
1677,113.0,35.0,41.0,77.0,0.39529411764705885
1678,113.0,35.0,41.0,91.0,0.340253164556962
1679,113.0,35.0,41.0,98.0,0.31623529411764706
1680,113.0,35.0,77.0,7.0,1.7919999999999998
1681,113.0,35.0,77.0,21.0,0.7264864864864865
1682,113.0,35.0,77.0,35.0,0.463448275862069
1683,113.0,35.0,77.0,49.0,0.336
1684,113.0,35.0,77.0,63.0,0.2635294117647059
1685,113.0,35.0,77.0,77.0,0.21853658536585369
1686,113.0,35.0,77.0,91.0,0.1853793103448276
1687,113.0,35.0,77.0,98.0,0.1734193548387097
1688,113.0,35.0,113.0,7.0,1.344
1689,113.0,35.0,113.0,21.0,0.5169230769230769
1690,113.0,35.0,113.0,35.0,0.32
1691,113.0,35.0,113.0,49.0,0.23373913043478262
1692,113.0,35.0,113.0,63.0,0.18285714285714286
1693,113.0,35.0,113.0,77.0,0.15016759776536312
1694,113.0,35.0,113.0,91.0,0.128
1695,113.0,35.0,113.0,98.0,0.11893805309734515
1696,113.0,35.0,149.0,7.0,1.0752
1697,113.0,35.0,149.0,21.0,0.4011940298507463
1698,113.0,35.0,149.0,35.0,0.246605504587156
1699,113.0,35.0,149.0,49.0,0.17801324503311258
1700,113.0,35.0,149.0,63.0,0.14
1701,113.0,35.0,149.0,77.0,0.11487179487179487
1702,113.0,35.0,149.0,91.0,0.0973913043478261
1703,113.0,35.0,149.0,98.0,0.0905050505050505
1704,113.0,35.0,185.0,7.0,0.8959999999999999
1705,113.0,35.0,185.0,21.0,0.3278048780487805
1706,113.0,35.0,185.0,35.0,0.20059701492537316
1707,113.0,35.0,185.0,49.0,0.14451612903225805
1708,113.0,35.0,185.0,63.0,0.11294117647058824
1709,113.0,35.0,185.0,77.0,0.09301038062283738
1710,113.0,35.0,185.0,91.0,0.07882697947214076
1711,113.0,35.0,185.0,98.0,0.0732425068119891
1712,113.0,35.0,221.0,7.0,0.768
1713,113.0,35.0,221.0,21.0,0.2771134020618557
1714,113.0,35.0,221.0,35.0,0.16905660377358492
1715,113.0,35.0,221.0,49.0,0.12162895927601809
1716,113.0,35.0,221.0,63.0,0.09498233215547704
1717,113.0,35.0,221.0,77.0,0.07791304347826088
1718,113.0,35.0,221.0,91.0,0.06604422604422604
1719,113.0,35.0,221.0,98.0,0.06136986301369863
1720,113.0,35.0,239.0,7.0,0.7073684210526316
1721,113.0,35.0,239.0,21.0,0.256
1722,113.0,35.0,239.0,35.0,0.15627906976744185
1723,113.0,35.0,239.0,49.0,0.11246861924686191
1724,113.0,35.0,239.0,63.0,0.08784313725490198
1725,113.0,35.0,239.0,77.0,0.07206434316353888
1726,113.0,35.0,239.0,91.0,0.061230068337129843
1727,113.0,35.0,239.0,98.0,0.056828752642706135
1728,113.0,49.0,5.0,7.0,9.936000000000002
1729,113.0,49.0,5.0,21.0,7.097142857142857
1730,113.0,49.0,5.0,35.0,6.210000000000001
1731,113.0,49.0,5.0,49.0,5.520000000000001
1732,113.0,49.0,5.0,63.0,4.5163636363636375
1733,113.0,49.0,5.0,77.0,4.140000000000001
1734,113.0,49.0,5.0,91.0,3.5485714285714285
1735,113.0,49.0,5.0,98.0,3.5485714285714285
1736,113.0,49.0,41.0,7.0,4.968000000000001
1737,113.0,49.0,41.0,21.0,2.2581818181818187
1738,113.0,49.0,41.0,35.0,1.5054545454545456
1739,113.0,49.0,41.0,49.0,1.104
1740,113.0,49.0,41.0,63.0,0.8871428571428571
1741,113.0,49.0,41.0,77.0,0.7305882352941178
1742,113.0,49.0,41.0,91.0,0.6288607594936709
1743,113.0,49.0,41.0,98.0,0.5844705882352942
1744,113.0,49.0,77.0,7.0,3.3120000000000007
1745,113.0,49.0,77.0,21.0,1.3427027027027028
1746,113.0,49.0,77.0,35.0,0.8565517241379311
1747,113.0,49.0,77.0,49.0,0.6210000000000001
1748,113.0,49.0,77.0,63.0,0.4870588235294118
1749,113.0,49.0,77.0,77.0,0.40390243902439027
1750,113.0,49.0,77.0,91.0,0.34262068965517245
1751,113.0,49.0,77.0,98.0,0.3205161290322581
1752,113.0,49.0,113.0,7.0,2.4840000000000004
1753,113.0,49.0,113.0,21.0,0.9553846153846156
1754,113.0,49.0,113.0,35.0,0.5914285714285715
1755,113.0,49.0,113.0,49.0,0.43200000000000005
1756,113.0,49.0,113.0,63.0,0.33795918367346944
1757,113.0,49.0,113.0,77.0,0.27754189944134083
1758,113.0,49.0,113.0,91.0,0.23657142857142863
1759,113.0,49.0,113.0,98.0,0.21982300884955755
1760,113.0,49.0,149.0,7.0,1.9872
1761,113.0,49.0,149.0,21.0,0.7414925373134329
1762,113.0,49.0,149.0,35.0,0.4557798165137615
1763,113.0,49.0,149.0,49.0,0.3290066225165563
1764,113.0,49.0,149.0,63.0,0.25875000000000004
1765,113.0,49.0,149.0,77.0,0.2123076923076923
1766,113.0,49.0,149.0,91.0,0.18000000000000002
1767,113.0,49.0,149.0,98.0,0.1672727272727273
1768,113.0,49.0,185.0,7.0,1.6560000000000004
1769,113.0,49.0,185.0,21.0,0.6058536585365853
1770,113.0,49.0,185.0,35.0,0.37074626865671645
1771,113.0,49.0,185.0,49.0,0.26709677419354844
1772,113.0,49.0,185.0,63.0,0.20873949579831935
1773,113.0,49.0,185.0,77.0,0.17190311418685122
1774,113.0,49.0,185.0,91.0,0.1456891495601173
1775,113.0,49.0,185.0,98.0,0.13536784741144417
1776,113.0,49.0,221.0,7.0,1.4194285714285715
1777,113.0,49.0,221.0,21.0,0.5121649484536083
1778,113.0,49.0,221.0,35.0,0.31245283018867925
1779,113.0,49.0,221.0,49.0,0.2247963800904978
1780,113.0,49.0,221.0,63.0,0.17554770318021204
1781,113.0,49.0,221.0,77.0,0.14400000000000002
1782,113.0,49.0,221.0,91.0,0.12206388206388208
1783,113.0,49.0,221.0,98.0,0.11342465753424659
1784,113.0,49.0,239.0,7.0,1.3073684210526317
1785,113.0,49.0,239.0,21.0,0.47314285714285725
1786,113.0,49.0,239.0,35.0,0.2888372093023256
1787,113.0,49.0,239.0,49.0,0.20786610878661088
1788,113.0,49.0,239.0,63.0,0.16235294117647062
1789,113.0,49.0,239.0,77.0,0.13319034852546918
1790,113.0,49.0,239.0,91.0,0.11316628701594535
1791,113.0,49.0,239.0,98.0,0.10503171247357296
1792,113.0,63.0,5.0,7.0,15.9936
1793,113.0,63.0,5.0,21.0,11.424000000000001
1794,113.0,63.0,5.0,35.0,9.996
1795,113.0,63.0,5.0,49.0,8.885333333333334
1796,113.0,63.0,5.0,63.0,7.269818181818182
1797,113.0,63.0,5.0,77.0,6.664000000000001
1798,113.0,63.0,5.0,91.0,5.712000000000001
1799,113.0,63.0,5.0,98.0,5.712000000000001
1800,113.0,63.0,41.0,7.0,7.9968
1801,113.0,63.0,41.0,21.0,3.634909090909091
1802,113.0,63.0,41.0,35.0,2.4232727272727272
1803,113.0,63.0,41.0,49.0,1.7770666666666668
1804,113.0,63.0,41.0,63.0,1.4280000000000002
1805,113.0,63.0,41.0,77.0,1.176
1806,113.0,63.0,41.0,91.0,1.0122531645569621
1807,113.0,63.0,41.0,98.0,0.9408000000000001
1808,113.0,63.0,77.0,7.0,5.331200000000001
1809,113.0,63.0,77.0,21.0,2.1612972972972972
1810,113.0,63.0,77.0,35.0,1.3787586206896552
1811,113.0,63.0,77.0,49.0,0.9996
1812,113.0,63.0,77.0,63.0,0.784
1813,113.0,63.0,77.0,77.0,0.6501463414634147
1814,113.0,63.0,77.0,91.0,0.5515034482758622
1815,113.0,63.0,77.0,98.0,0.5159225806451613
1816,113.0,63.0,113.0,7.0,3.9984
1817,113.0,63.0,113.0,21.0,1.537846153846154
1818,113.0,63.0,113.0,35.0,0.9520000000000001
1819,113.0,63.0,113.0,49.0,0.6953739130434783
1820,113.0,63.0,113.0,63.0,0.544
1821,113.0,63.0,113.0,77.0,0.4467486033519553
1822,113.0,63.0,113.0,91.0,0.3808
1823,113.0,63.0,113.0,98.0,0.3538407079646018
1824,113.0,63.0,149.0,7.0,3.1987200000000002
1825,113.0,63.0,149.0,21.0,1.1935522388059703
1826,113.0,63.0,149.0,35.0,0.733651376146789
1827,113.0,63.0,149.0,49.0,0.52958940397351
1828,113.0,63.0,149.0,63.0,0.41650000000000004
1829,113.0,63.0,149.0,77.0,0.34174358974358976
1830,113.0,63.0,149.0,91.0,0.28973913043478267
1831,113.0,63.0,149.0,98.0,0.2692525252525253
1832,113.0,63.0,185.0,7.0,2.6656000000000004
1833,113.0,63.0,185.0,21.0,0.975219512195122
1834,113.0,63.0,185.0,35.0,0.5967761194029851
1835,113.0,63.0,185.0,49.0,0.42993548387096775
1836,113.0,63.0,185.0,63.0,0.336
1837,113.0,63.0,185.0,77.0,0.2767058823529412
1838,113.0,63.0,185.0,91.0,0.2345102639296188
1839,113.0,63.0,185.0,98.0,0.21789645776566757
1840,113.0,63.0,221.0,7.0,2.2848
1841,113.0,63.0,221.0,21.0,0.8244123711340207
1842,113.0,63.0,221.0,35.0,0.5029433962264152
1843,113.0,63.0,221.0,49.0,0.3618461538461539
1844,113.0,63.0,221.0,63.0,0.2825724381625442
1845,113.0,63.0,221.0,77.0,0.2317913043478261
1846,113.0,63.0,221.0,91.0,0.1964815724815725
1847,113.0,63.0,221.0,98.0,0.18257534246575344
1848,113.0,63.0,239.0,7.0,2.104421052631579
1849,113.0,63.0,239.0,21.0,0.7616
1850,113.0,63.0,239.0,35.0,0.46493023255813953
1851,113.0,63.0,239.0,49.0,0.33459414225941425
1852,113.0,63.0,239.0,63.0,0.26133333333333336
1853,113.0,63.0,239.0,77.0,0.21439142091152816
1854,113.0,63.0,239.0,91.0,0.1821594533029613
1855,113.0,63.0,239.0,98.0,0.16906553911205077
1856,113.0,77.0,5.0,7.0,23.484799999999996
1857,113.0,77.0,5.0,21.0,16.77485714285714
1858,113.0,77.0,5.0,35.0,14.677999999999997
1859,113.0,77.0,5.0,49.0,13.047111111111109
1860,113.0,77.0,5.0,63.0,10.67490909090909
1861,113.0,77.0,5.0,77.0,9.785333333333332
1862,113.0,77.0,5.0,91.0,8.38742857142857
1863,113.0,77.0,5.0,98.0,8.38742857142857
1864,113.0,77.0,41.0,7.0,11.742399999999998
1865,113.0,77.0,41.0,21.0,5.337454545454545
1866,113.0,77.0,41.0,35.0,3.5583030303030294
1867,113.0,77.0,41.0,49.0,2.609422222222222
1868,113.0,77.0,41.0,63.0,2.0968571428571425
1869,113.0,77.0,41.0,77.0,1.7268235294117644
1870,113.0,77.0,41.0,91.0,1.486379746835443
1871,113.0,77.0,41.0,98.0,1.3814588235294116
1872,113.0,77.0,77.0,7.0,7.828266666666666
1873,113.0,77.0,77.0,21.0,3.173621621621621
1874,113.0,77.0,77.0,35.0,2.0245517241379307
1875,113.0,77.0,77.0,49.0,1.4677999999999998
1876,113.0,77.0,77.0,63.0,1.1512156862745095
1877,113.0,77.0,77.0,77.0,0.9546666666666666
1878,113.0,77.0,77.0,91.0,0.8098206896551723
1879,113.0,77.0,77.0,98.0,0.757574193548387
1880,113.0,77.0,113.0,7.0,5.871199999999999
1881,113.0,77.0,113.0,21.0,2.258153846153846
1882,113.0,77.0,113.0,35.0,1.3979047619047618
1883,113.0,77.0,113.0,49.0,1.021078260869565
1884,113.0,77.0,113.0,63.0,0.7988027210884353
1885,113.0,77.0,113.0,77.0,0.6559999999999999
1886,113.0,77.0,113.0,91.0,0.5591619047619046
1887,113.0,77.0,113.0,98.0,0.519575221238938
1888,113.0,77.0,149.0,7.0,4.69696
1889,113.0,77.0,149.0,21.0,1.752597014925373
1890,113.0,77.0,149.0,35.0,1.0772844036697247
1891,113.0,77.0,149.0,49.0,0.7776423841059602
1892,113.0,77.0,149.0,63.0,0.6115833333333333
1893,113.0,77.0,149.0,77.0,0.5018119658119657
1894,113.0,77.0,149.0,91.0,0.4254492753623188
1895,113.0,77.0,149.0,98.0,0.3953670033670033
1896,113.0,77.0,185.0,7.0,3.914133333333333
1897,113.0,77.0,185.0,21.0,1.432
1898,113.0,77.0,185.0,35.0,0.8762985074626864
1899,113.0,77.0,185.0,49.0,0.6313118279569891
1900,113.0,77.0,185.0,63.0,0.49337815126050416
1901,113.0,77.0,185.0,77.0,0.4063114186851211
1902,113.0,77.0,185.0,91.0,0.3443519061583577
1903,113.0,77.0,185.0,98.0,0.3199564032697547
1904,113.0,77.0,221.0,7.0,3.354971428571428
1905,113.0,77.0,221.0,21.0,1.2105567010309277
1906,113.0,77.0,221.0,35.0,0.7385157232704401
1907,113.0,77.0,221.0,49.0,0.5313303167420814
1908,113.0,77.0,221.0,63.0,0.41492579505300353
1909,113.0,77.0,221.0,77.0,0.34035942028985505
1910,113.0,77.0,221.0,91.0,0.28851105651105646
1911,113.0,77.0,221.0,98.0,0.2680913242009132
1912,113.0,77.0,239.0,7.0,3.090105263157894
1913,113.0,77.0,239.0,21.0,1.1183238095238093
1914,113.0,77.0,239.0,35.0,0.6826976744186046
1915,113.0,77.0,239.0,49.0,0.4913138075313807
1916,113.0,77.0,239.0,63.0,0.38373856209150325
1917,113.0,77.0,239.0,77.0,0.31480965147453077
1918,113.0,77.0,239.0,91.0,0.2674806378132118
1919,113.0,77.0,239.0,98.0,0.2482536997885835
1920,113.0,91.0,5.0,7.0,32.256
1921,113.0,91.0,5.0,21.0,23.04
1922,113.0,91.0,5.0,35.0,20.16
1923,113.0,91.0,5.0,49.0,17.919999999999998
1924,113.0,91.0,5.0,63.0,14.661818181818182
1925,113.0,91.0,5.0,77.0,13.44
1926,113.0,91.0,5.0,91.0,11.52
1927,113.0,91.0,5.0,98.0,11.52
1928,113.0,91.0,41.0,7.0,16.128
1929,113.0,91.0,41.0,21.0,7.330909090909091
1930,113.0,91.0,41.0,35.0,4.887272727272727
1931,113.0,91.0,41.0,49.0,3.5840000000000005
1932,113.0,91.0,41.0,63.0,2.88
1933,113.0,91.0,41.0,77.0,2.371764705882353
1934,113.0,91.0,41.0,91.0,2.0415189873417723
1935,113.0,91.0,41.0,98.0,1.8974117647058826
1936,113.0,91.0,77.0,7.0,10.752
1937,113.0,91.0,77.0,21.0,4.358918918918919
1938,113.0,91.0,77.0,35.0,2.780689655172414
1939,113.0,91.0,77.0,49.0,2.016
1940,113.0,91.0,77.0,63.0,1.5811764705882352
1941,113.0,91.0,77.0,77.0,1.311219512195122
1942,113.0,91.0,77.0,91.0,1.1122758620689654
1943,113.0,91.0,77.0,98.0,1.040516129032258
1944,113.0,91.0,113.0,7.0,8.064
1945,113.0,91.0,113.0,21.0,3.1015384615384614
1946,113.0,91.0,113.0,35.0,1.92
1947,113.0,91.0,113.0,49.0,1.4024347826086956
1948,113.0,91.0,113.0,63.0,1.0971428571428572
1949,113.0,91.0,113.0,77.0,0.9010055865921788
1950,113.0,91.0,113.0,91.0,0.768
1951,113.0,91.0,113.0,98.0,0.7136283185840708
1952,113.0,91.0,149.0,7.0,6.4512
1953,113.0,91.0,149.0,21.0,2.4071641791044778
1954,113.0,91.0,149.0,35.0,1.479633027522936
1955,113.0,91.0,149.0,49.0,1.0680794701986756
1956,113.0,91.0,149.0,63.0,0.84
1957,113.0,91.0,149.0,77.0,0.6892307692307693
1958,113.0,91.0,149.0,91.0,0.5843478260869566
1959,113.0,91.0,149.0,98.0,0.5430303030303031
1960,113.0,91.0,185.0,7.0,5.376
1961,113.0,91.0,185.0,21.0,1.9668292682926831
1962,113.0,91.0,185.0,35.0,1.2035820895522389
1963,113.0,91.0,185.0,49.0,0.8670967741935485
1964,113.0,91.0,185.0,63.0,0.6776470588235294
1965,113.0,91.0,185.0,77.0,0.5580622837370243
1966,113.0,91.0,185.0,91.0,0.4729618768328446
1967,113.0,91.0,185.0,98.0,0.4394550408719346
1968,113.0,91.0,221.0,7.0,4.6080000000000005
1969,113.0,91.0,221.0,21.0,1.6626804123711338
1970,113.0,91.0,221.0,35.0,1.0143396226415093
1971,113.0,91.0,221.0,49.0,0.7297737556561086
1972,113.0,91.0,221.0,63.0,0.5698939929328622
1973,113.0,91.0,221.0,77.0,0.46747826086956523
1974,113.0,91.0,221.0,91.0,0.3962653562653563
1975,113.0,91.0,221.0,98.0,0.3682191780821918
1976,113.0,91.0,239.0,7.0,4.24421052631579
1977,113.0,91.0,239.0,21.0,1.536
1978,113.0,91.0,239.0,35.0,0.9376744186046512
1979,113.0,91.0,239.0,49.0,0.6748117154811716
1980,113.0,91.0,239.0,63.0,0.5270588235294118
1981,113.0,91.0,239.0,77.0,0.4323860589812333
1982,113.0,91.0,239.0,91.0,0.36738041002277905
1983,113.0,91.0,239.0,98.0,0.3409725158562368
1984,113.0,98.0,5.0,7.0,37.244800000000005
1985,113.0,98.0,5.0,21.0,26.603428571428573
1986,113.0,98.0,5.0,35.0,23.278000000000002
1987,113.0,98.0,5.0,49.0,20.691555555555556
1988,113.0,98.0,5.0,63.0,16.929454545454547
1989,113.0,98.0,5.0,77.0,15.518666666666666
1990,113.0,98.0,5.0,91.0,13.301714285714286
1991,113.0,98.0,5.0,98.0,13.301714285714286
1992,113.0,98.0,41.0,7.0,18.622400000000003
1993,113.0,98.0,41.0,21.0,8.464727272727274
1994,113.0,98.0,41.0,35.0,5.643151515151516
1995,113.0,98.0,41.0,49.0,4.138311111111111
1996,113.0,98.0,41.0,63.0,3.3254285714285716
1997,113.0,98.0,41.0,77.0,2.738588235294118
1998,113.0,98.0,41.0,91.0,2.3572658227848104
1999,113.0,98.0,41.0,98.0,2.190870588235294
2000,113.0,98.0,77.0,7.0,12.414933333333334
2001,113.0,98.0,77.0,21.0,5.0330810810810815
2002,113.0,98.0,77.0,35.0,3.2107586206896555
2003,113.0,98.0,77.0,49.0,2.3278000000000003
2004,113.0,98.0,77.0,63.0,1.8257254901960787
2005,113.0,98.0,77.0,77.0,1.5140162601626017
2006,113.0,98.0,77.0,91.0,1.2843034482758622
2007,113.0,98.0,77.0,98.0,1.2014451612903225
2008,113.0,98.0,113.0,7.0,9.311200000000001
2009,113.0,98.0,113.0,21.0,3.5812307692307694
2010,113.0,98.0,113.0,35.0,2.2169523809523812
2011,113.0,98.0,113.0,49.0,1.6193391304347826
2012,113.0,98.0,113.0,63.0,1.2668299319727891
2013,113.0,98.0,113.0,77.0,1.0403575418994413
2014,113.0,98.0,113.0,91.0,0.8867809523809524
2015,113.0,98.0,113.0,98.0,0.8240000000000001
2016,113.0,98.0,149.0,7.0,7.44896
2017,113.0,98.0,149.0,21.0,2.7794626865671646
2018,113.0,98.0,149.0,35.0,1.7084770642201836
2019,113.0,98.0,149.0,49.0,1.233271523178808
2020,113.0,98.0,149.0,63.0,0.9699166666666666
2021,113.0,98.0,149.0,77.0,0.7958290598290599
2022,113.0,98.0,149.0,91.0,0.6747246376811594
2023,113.0,98.0,149.0,98.0,0.627016835016835
2024,113.0,98.0,185.0,7.0,6.207466666666667
2025,113.0,98.0,185.0,21.0,2.2710243902439022
2026,113.0,98.0,185.0,35.0,1.3897313432835823
2027,113.0,98.0,185.0,49.0,1.001204301075269
2028,113.0,98.0,185.0,63.0,0.782453781512605
2029,113.0,98.0,185.0,77.0,0.6443737024221454
2030,113.0,98.0,185.0,91.0,0.5461114369501466
2031,113.0,98.0,185.0,98.0,0.5074223433242507
2032,113.0,98.0,221.0,7.0,5.320685714285715
2033,113.0,98.0,221.0,21.0,1.919835051546392
2034,113.0,98.0,221.0,35.0,1.1712201257861636
2035,113.0,98.0,221.0,49.0,0.8426425339366516
2036,113.0,98.0,221.0,63.0,0.658035335689046
2037,113.0,98.0,221.0,77.0,0.5397797101449275
2038,113.0,98.0,221.0,91.0,0.4575528255528256
2039,113.0,98.0,221.0,98.0,0.42516894977168956
2040,113.0,98.0,239.0,7.0,4.900631578947369
2041,113.0,98.0,239.0,21.0,1.773561904761905
2042,113.0,98.0,239.0,35.0,1.0826976744186045
2043,113.0,98.0,239.0,49.0,0.7791799163179917
2044,113.0,98.0,239.0,63.0,0.6085751633986929
2045,113.0,98.0,239.0,77.0,0.499260053619303
2046,113.0,98.0,239.0,91.0,0.42420045558086567
2047,113.0,98.0,239.0,98.0,0.39370824524312903
2048,149.0,7.0,5.0,7.0,0.48
2049,149.0,7.0,5.0,21.0,0.34285714285714286
2050,149.0,7.0,5.0,35.0,0.3
2051,149.0,7.0,5.0,49.0,0.26666666666666666
2052,149.0,7.0,5.0,63.0,0.2181818181818182
2053,149.0,7.0,5.0,77.0,0.2
2054,149.0,7.0,5.0,91.0,0.17142857142857143
2055,149.0,7.0,5.0,98.0,0.17142857142857143
2056,149.0,7.0,41.0,7.0,0.24
2057,149.0,7.0,41.0,21.0,0.1090909090909091
2058,149.0,7.0,41.0,35.0,0.07272727272727272
2059,149.0,7.0,41.0,49.0,0.05333333333333334
2060,149.0,7.0,41.0,63.0,0.04285714285714286
2061,149.0,7.0,41.0,77.0,0.03529411764705883
2062,149.0,7.0,41.0,91.0,0.03037974683544304
2063,149.0,7.0,41.0,98.0,0.02823529411764706
2064,149.0,7.0,77.0,7.0,0.16
